Split,i,ID,Message,Truth,Maybe Better
9,8,1703,What is the process for unlocking the pin?,pin_blocked,get_physical_card
9,9,2761,Still waiting for transfer to be completed.,transfer_not_received_by_recipient,pending_transfer
9,10,8497,The top-up I ordered didn't process.,top_up_failed,pending_top_up
9,11,2062,What is wrong with my top-up?,pending_top_up,top_up_failed
9,12,939,What currencies can I exchange?,fiat_currency_support,exchange_via_app
9,13,9825,Can I use my social security card as a form of identity?,verify_my_identity,why_verify_identity
9,14,2966,I only have a card from the US is that okay?,supported_cards_and_currencies,country_support
9,15,4321,My wallet is empty even though I topped it up an hour ago.,topping_up_by_card,pending_top_up
9,16,1024,I'm worried my card might be lost in the mail? How long does it usually take to arrive?,card_delivery_estimate,card_arrival
9,17,9816,why do I have to show my ID,verify_my_identity,why_verify_identity
9,18,3177,How come I can't put money in my top up account?,top_up_reverted,top_up_failed
9,19,6894,If I want to select a new PIN what do I do?,change_pin,get_physical_card
9,20,9400,What's up with the extra fee I got?,cash_withdrawal_charge,card_payment_fee_charged
9,21,8219,"I have made a withdraw from an ATM this last holiday, why is there such a high charge from this transaction?",wrong_exchange_rate_for_cash_withdrawal,cash_withdrawal_charge
9,22,6015,"I haven't received my transfer funds yet, where are they?",pending_transfer,balance_not_updated_after_bank_transfer
9,23,1276,Today I was out eating and my card was declined. Why's that?,card_not_working,declined_card_payment
9,24,8412,how do the cards work?,get_disposable_virtual_card,order_physical_card
9,25,9815,If I don't have all my documents can they still verify my identity?,verify_my_identity,why_verify_identity
9,26,4729,I would like to dispute a payment I didnt make,direct_debit_payment_not_recognised,card_payment_not_recognised
9,27,6489,who can put money in my account?,verify_source_of_funds,transfer_into_account
9,28,6027,Will my transfer be done soon?,pending_transfer,balance_not_updated_after_bank_transfer
9,29,2798,where has my transferred money gone?,transfer_not_received_by_recipient,balance_not_updated_after_bank_transfer
9,30,557,"When I was traveling abroad, the exchange rate was applied wrong.",card_payment_wrong_exchange_rate,wrong_exchange_rate_for_cash_withdrawal
9,31,4249,Can I get my friends to add money to my account?,topping_up_by_card,receiving_money
9,32,8809,Somebody stole my wallet and is using my card! Can you do something so they can't keep taking my money?,cash_withdrawal_not_recognised,lost_or_stolen_card
9,33,756,There should be a cash withdrawal that I haven't seen yet.,pending_cash_withdrawal,cash_withdrawal_not_recognised
9,34,8664,The money that I have transferred hasn't arrived yet.,balance_not_updated_after_bank_transfer,transfer_not_received_by_recipient
9,35,7678,Do you know how I can verify that I did a top-up to my card?,verify_top_up,topping_up_by_card
9,36,826,I am not seeing recent cash withdrawal on my account.,pending_cash_withdrawal,cash_withdrawal_not_recognised
9,37,4332,I topped up my account but the money isn't there now.,topping_up_by_card,balance_not_updated_after_cheque_or_cash_deposit
9,38,3827,How does identity check work?,why_verify_identity,verify_my_identity
10,1,7234,Will I be charged for transfers?,transfer_fee_charged,top_up_by_bank_transfer_charge
10,2,9346,Why did they take more money out then I withdrawed?,cash_withdrawal_charge,wrong_amount_of_cash_received
10,3,8302,I believe my exchange rate is incorrect,wrong_exchange_rate_for_cash_withdrawal,card_payment_wrong_exchange_rate
10,4,6757,"I would like to make a purchase, however my card has been declined. I would like to ask the reason for this. The past two weeks, the card has been working fine.",reverted_card_payment?,declined_card_payment
10,5,8708,I can still see money in my account after making a payment,balance_not_updated_after_bank_transfer,reverted_card_payment?
10,6,1113,what is the leadtime for a new card to show up in the mail?,card_delivery_estimate,card_arrival
10,7,5652,Why does my card continually get declined? I thought I had enough money in there but I've tried several times now and it still isn't working.,declined_transfer,declined_card_payment
10,8,9335,How can my new card be renewed?,activate_my_card,card_about_to_expire
10,9,9266,Tell me how to renew my new card?,activate_my_card,card_about_to_expire
10,10,3993,What do I need to bring for identification?,unable_to_verify_identity,verify_my_identity
10,11,4094,can i create my own pin right away,get_physical_card,change_pin
10,12,7087,Why was my transfer stopped ?,beneficiary_not_allowed,failed_transfer
10,13,4306,Something is wrong with my top up and I can't see it. How do I find it?,topping_up_by_card,top_up_failed
10,14,8524,My top up didn't go through,top_up_failed,pending_top_up
10,15,7174,What kind of fees will I pay when I transfer?,transfer_fee_charged,top_up_by_bank_transfer_charge
10,16,4485,Should I order a new card before I freeze my original one?,compromised_card,card_about_to_expire
10,17,2503,I couldn't get the money I needed.,wrong_amount_of_cash_received,declined_cash_withdrawal
10,18,6006,What am I supposed to do if the funds haven't show up from a transfer completed this morning?,pending_transfer,transfer_not_received_by_recipient
10,19,293,Will my money be of equal value when I travel abroad?,exchange_rate,wrong_exchange_rate_for_cash_withdrawal
10,20,7551,I am trying to transfer money and something is going wrong.,failed_transfer,beneficiary_not_allowed
10,21,797,My account says I have money but I withdrew it in cash.,pending_cash_withdrawal,cash_withdrawal_not_recognised
10,22,825,Why is a transaction still pending?,pending_cash_withdrawal,pending_card_payment
10,23,5091,how come i was declined,declined_cash_withdrawal,declined_card_payment
10,24,9148,Where can i top my card for free?,top_up_by_card_charge,topping_up_by_card
10,25,8270,Why did I only receive this much currency?,wrong_exchange_rate_for_cash_withdrawal,wrong_amount_of_cash_received
10,26,6133,Can you tell me when the transfer will be completed?,pending_transfer,transfer_timing
10,27,6033,I have not seen any changes in my account balance(s) after making a transfer.,pending_transfer,balance_not_updated_after_bank_transfer
10,28,8534,Why was my top-up rejected?,top_up_failed,top_up_reverted
10,29,8022,Do you accept cash?,top_up_by_cash_or_cheque,supported_cards_and_currencies
10,30,8272,An overseas cash transfer did not work correctly,wrong_exchange_rate_for_cash_withdrawal,transfer_fee_charged
10,31,7552,I am unsuccessfully trying to make a transfer can you help?,failed_transfer,declined_transfer
10,32,3268,Do you support top ups?,top_up_reverted,top_up_by_card_charge
10,33,8776,Why wasn't my bank balance updated?,balance_not_updated_after_bank_transfer,balance_not_updated_after_cheque_or_cash_deposit
10,34,4339,How many times can I use a virtual card?,disposable_card_limits,get_disposable_virtual_card
10,35,5246,How long does it take for a purchase to go from pending to authorised?,pending_card_payment,pending_transfer
10,36,265,How do I reactivate my card?,card_linking,activate_my_card
10,37,8244,Is there extra fees for making a withdraw in a different country at a cash machine.,wrong_exchange_rate_for_cash_withdrawal,cash_withdrawal_charge
10,38,4019,do i have to wait for a physical card before i get my pin,get_physical_card,contactless_not_working
10,39,1480,Can you provide information for freezing my card immediately?,lost_or_stolen_card,compromised_card
10,40,5133,I tried to pay through my account but the payment is not going through. What's going on?,pending_card_payment,declined_card_payment
10,41,5314,I just replaced my phone so do I have to make a new account?,lost_or_stolen_phone,activate_my_card
10,42,1265,My card gets rejected when I try to use it,card_not_working,declined_card_payment
10,43,7007,Is there something wrong with the transferring functions? I keep trying to transfer funds and only get an error message.,beneficiary_not_allowed,failed_transfer
10,44,6096,My money transfer has not happened yet,pending_transfer,transfer_not_received_by_recipient
