id,text,category
8289,Can the exchange rate change while I am in the process of making a withdrawal?,wrong_exchange_rate_for_cash_withdrawal
8290,The exchange rate was wrong?,wrong_exchange_rate_for_cash_withdrawal
8291,how come when i got cash the exchange rate was different than it should be,wrong_exchange_rate_for_cash_withdrawal
8292,My rate is not right when I used my card in a different country's money.,wrong_exchange_rate_for_cash_withdrawal
8293,How can I get money in my home currency while I'm traveling internationally? I wanted to take it out of a local ATM but am worried that I will get charged extra fees.,wrong_exchange_rate_for_cash_withdrawal
8294,I got cash abroad and need to check the exchange rate,wrong_exchange_rate_for_cash_withdrawal
8295,Can I get money in my home currency at an ATM? I'm on vacation and don't have cash with me. This is cause for a bit of concern. Is it possible to withdraw here without additional cost?,wrong_exchange_rate_for_cash_withdrawal
8297,The amount of cash I requested to withdrawal did not match what I received when exchanged,wrong_exchange_rate_for_cash_withdrawal
8298,I did not have the right exchange rate applied to my situation of pulling out cash,wrong_exchange_rate_for_cash_withdrawal
8299,The exchange rate was different when I got cash,wrong_exchange_rate_for_cash_withdrawal
8300,how come my withdrawal rate is wrong for my cash withdrawal,wrong_exchange_rate_for_cash_withdrawal
8301,I had the wrong exchange rate applied to some cash I got abroad.,wrong_exchange_rate_for_cash_withdrawal
8303,I found the exchange rate for my cash withdrawal is wrong,wrong_exchange_rate_for_cash_withdrawal
8304,The cash abroad exchange rate is applied wrong.,wrong_exchange_rate_for_cash_withdrawal
8305,The ATM I used for foreign currency provided the wrong exchange rate.,wrong_exchange_rate_for_cash_withdrawal
8307,The exchange rate for me was wrong when I was abroad.,wrong_exchange_rate_for_cash_withdrawal
8308,"Help me!  When I was abroad, the exchange rate was wrong.",wrong_exchange_rate_for_cash_withdrawal
8309,My cash withdrawl has the wrong rate of exchange.,wrong_exchange_rate_for_cash_withdrawal
8310,"While abroad I got cash, and a wrong exchange rate was applied.",wrong_exchange_rate_for_cash_withdrawal
8311,I got money overseas and the exchange rate was wrong,wrong_exchange_rate_for_cash_withdrawal
8312,the exchange rate I got for cash was wrong,wrong_exchange_rate_for_cash_withdrawal
8313,The exchange rate for case abroad is applied wrong.,wrong_exchange_rate_for_cash_withdrawal
8314,"When I received my money, it was not in the correct amount. The exchange rate was not what it should have been.",wrong_exchange_rate_for_cash_withdrawal
8315,I tried withdrawing money in another country and the exchange rate was wrong.,wrong_exchange_rate_for_cash_withdrawal
8316,I withdrew some cash and the exchange rate seems to be wrong.,wrong_exchange_rate_for_cash_withdrawal
8317,I withdraw money abroad but I didn't get the right amount.,wrong_exchange_rate_for_cash_withdrawal
8318,The applied exchange rate is wrong for the cash I got abroad.,wrong_exchange_rate_for_cash_withdrawal
8320,I didn't receive the correct exchange rate when I got cash.,wrong_exchange_rate_for_cash_withdrawal
8321,How did you arrive at the rate of exchange? I thought that I would get more cash.,wrong_exchange_rate_for_cash_withdrawal
8322,I think the exchange rate for the cash I withdrew was wrong.,wrong_exchange_rate_for_cash_withdrawal
8323,Can i get money in my home currency at my ATM ?I am on holiday and bit concerned because i do not have any cash with me .Is it possible to withdraw without any additional cost.,wrong_exchange_rate_for_cash_withdrawal
8324,When I received my cash; they had my exchange rate incorrect.,wrong_exchange_rate_for_cash_withdrawal
8325,I was given the wrong exchange rate when getting cash,wrong_exchange_rate_for_cash_withdrawal
8326,I thought I was going to receive more currency?,wrong_exchange_rate_for_cash_withdrawal
8328,What is wrong with the exchange rate? This should have been a much higher amount of cash for that to apply.,wrong_exchange_rate_for_cash_withdrawal
8329,"When I got cash, my exchange rate was off.",wrong_exchange_rate_for_cash_withdrawal
8331,the exchange rate was different than expected,wrong_exchange_rate_for_cash_withdrawal
8332,I think that there was an error in calculating the exchange rate.  I recently withdrew cash and received much less than expected.,wrong_exchange_rate_for_cash_withdrawal
8333,what are the exchange rates for foreign currency ATMs,wrong_exchange_rate_for_cash_withdrawal
8334,I'm upset because I got charged a ridiculous fee when making an ATM withdrawal over a holiday weekend.  It didn't notify me beforehand either or I wouldn't have ever done it.,wrong_exchange_rate_for_cash_withdrawal
8335,"When I received my cash, the exchange rate was wrong.",wrong_exchange_rate_for_cash_withdrawal
8336,"I was using foreign currency at an ATM, but the rate was typed in wrong.",wrong_exchange_rate_for_cash_withdrawal
8338,the exchange rate for my withdrawal is wrong,wrong_exchange_rate_for_cash_withdrawal
8339,The exchange rate applied was incorrect when I was traveling outside the country.,wrong_exchange_rate_for_cash_withdrawal
8341,Can you please check the exchange rate when I was getting cash?,wrong_exchange_rate_for_cash_withdrawal
8342,The exchange rate for my cash withdrawal was incorrect,wrong_exchange_rate_for_cash_withdrawal
8343,The wrong exchange rate was used for my cash withdrawal,wrong_exchange_rate_for_cash_withdrawal
8344,I'm looking for a machine of yours that will provide me cash from my home country. I went on holiday and don't have any cash on me. Will your machine charge me extra to do this?,wrong_exchange_rate_for_cash_withdrawal
8345,I withdrew cash and I think the exchange rate is wrong.,wrong_exchange_rate_for_cash_withdrawal
8346,How do you figure out the exchange rate? Can you explain why I got less money than expected?,wrong_exchange_rate_for_cash_withdrawal
8347,I got cash and the exchange rate should have been different than it ended up being.,wrong_exchange_rate_for_cash_withdrawal
8348,Rates were applied wrong while using foreign currency at an ATM.,wrong_exchange_rate_for_cash_withdrawal
8349,I was charged an incorrect exchange rate for a withdrawal.,wrong_exchange_rate_for_cash_withdrawal
8350,"My ATM transaction shorted me on cash, and I think the exchange rate was wrong. Did I receive the correct rate?",wrong_exchange_rate_for_cash_withdrawal
8352,In a recent withdrawal I received less cash than I expected to receive.  Did someone make an error with the exchange rate?,wrong_exchange_rate_for_cash_withdrawal
8353,When I got cash I believe that the exchange rate was wrong,wrong_exchange_rate_for_cash_withdrawal
8354,The rate applied to my foreign currency at an ATM was incorrect.,wrong_exchange_rate_for_cash_withdrawal
8355,I tried to use the ATM with foreign currency. The conversion rate applied was wrong.,wrong_exchange_rate_for_cash_withdrawal
8356,I am perplexed. Why is it that I received an extremely wrong rate when I tried to use an ATM using a foreign currency?,wrong_exchange_rate_for_cash_withdrawal
8358,I am travelling and I tried to withdraw cash but didn't get what I was supposed to get.,wrong_exchange_rate_for_cash_withdrawal
8359,I got some cash out of the ATM over the holiday and it seems that I've been grossly overcharged. I wouldn't have done that if I knew of these outrageous charges!,wrong_exchange_rate_for_cash_withdrawal
8360,The exchange rate was wrong in the foreign country I got cash in.,wrong_exchange_rate_for_cash_withdrawal
8361,The exchange rate for foreign ATM currency is wrong.,wrong_exchange_rate_for_cash_withdrawal
8362,"Can I get money in my home currency at some ATM? I'm on holiday and am a bit concerned because I don't have any cash with me, it is possible to withdraw here already without any additional cost?",wrong_exchange_rate_for_cash_withdrawal
8363,I think the exchange rate for the cash I withdrew wasn't correct.,wrong_exchange_rate_for_cash_withdrawal
8364,The rate of exchange for my cash withdrawal is wrong.,wrong_exchange_rate_for_cash_withdrawal
8365,"I have a question about ATM transactions. Can I take money out of an ATM when I'm traveling abroad? And, can I get the money in my home currancy?",wrong_exchange_rate_for_cash_withdrawal
8366,you got the exchange rate wrong for my cash withdrawal,wrong_exchange_rate_for_cash_withdrawal
8367,I withdrew cash abroad and the exchange rate applied is wrong.,wrong_exchange_rate_for_cash_withdrawal
8368,You applied the wrong exchange rate while I was traveling outside the country.,wrong_exchange_rate_for_cash_withdrawal
8369,Why was my cash withdrawal given the wrong exchange rate?,wrong_exchange_rate_for_cash_withdrawal
8370,I think the exchange rate is wrong for my ATM withdrawal,wrong_exchange_rate_for_cash_withdrawal
8371,What do you use disposable cards on?,get_disposable_virtual_card
8372,How do I get a disposable virtual card as well?,get_disposable_virtual_card
8373,"I want a disposable virtual card, how do I do that?",get_disposable_virtual_card
8374,What are the disposable cards for?,get_disposable_virtual_card
8376,What systems do you have in place for my security when using my card for everyday purchases?,get_disposable_virtual_card
8377,Why use a disposable card?,get_disposable_virtual_card
8378,How can I get disposable virtual cards?,get_disposable_virtual_card
8379,Can you tell me about these disposable virtual cards?,get_disposable_virtual_card
8380,Do you offer disposable virtual cards too?,get_disposable_virtual_card
8382,How do I request a disposable virtual card?,get_disposable_virtual_card
8383,How can I create a disposable virtual card?,get_disposable_virtual_card
8385,Who can purchase a disposable virtual card?,get_disposable_virtual_card
8386,How does a disposable virtual card work?,get_disposable_virtual_card
8387,What is the function of the disposable cards?,get_disposable_virtual_card
8388,Do I need a disposable card?,get_disposable_virtual_card
8389,Is there a disposable virtual card?,get_disposable_virtual_card
8390,Please tell me how disposable virtual cards work?,get_disposable_virtual_card
8391,how do I get a disposable virtual card?,get_disposable_virtual_card
8392,Can you please explain disposable virtual cards for me?,get_disposable_virtual_card
8393,How do I create a disposable virtual card?,get_disposable_virtual_card
8394,Why would I need a disposable card?,get_disposable_virtual_card
8395,What are the disposable cards used for?,get_disposable_virtual_card
8396,What are these disposable virtual cards all about?,get_disposable_virtual_card
8397,What is the process to create a disposable virtual card?,get_disposable_virtual_card
8398,Will you tell me how I am supposed to use the disposable cards?,get_disposable_virtual_card
8399,How about disposable virtual cards?,get_disposable_virtual_card
8400,Please send me a disposable virtual card.,get_disposable_virtual_card
8401,I want to make an online purchase but I don't want to use my credit card. Can you tell me how a disposable virtual card works and where I can apply for one?,get_disposable_virtual_card
8402,What can I do with a disposable virtual card?,get_disposable_virtual_card
8403,Do you have the option for a disposable virtual card?,get_disposable_virtual_card
8404,What are disposable virtual cards?,get_disposable_virtual_card
8405,I want a virtual card that is disposable,get_disposable_virtual_card
8407,Please can i get a disposable virtual card as well?,get_disposable_virtual_card
8408,disposable virtual card can be ordered where?,get_disposable_virtual_card
8410,In what way can I use the disposable cards?,get_disposable_virtual_card
8411,How can I go about getting a disposable virtual card?,get_disposable_virtual_card
8413,I need to get a disposable virtual card?,get_disposable_virtual_card
8414,How can I get a disposable virtual card?,get_disposable_virtual_card
8415,Can I get a disposable virtual card?,get_disposable_virtual_card
8416,How can disposable cards be used?,get_disposable_virtual_card
8417,Please explain how I use the disposable cards?,get_disposable_virtual_card
8418,Can you tell me more info about virtual disposable cards?,get_disposable_virtual_card
8419,I need a disposable virtual card.,get_disposable_virtual_card
8420,"Can you point me in the right direction of where to go to roder a disposable virtual card, I can't seem to find it.",get_disposable_virtual_card
8421,What is the procedure for depositing a virtual card,get_disposable_virtual_card
8423,I would like to know more about what a disposable virtual card is?,get_disposable_virtual_card
8424,Are there any disposable virtual cards?,get_disposable_virtual_card
8425,Please tell me about disposable cards.,get_disposable_virtual_card
8426,How would I use a disposable card?,get_disposable_virtual_card
8427,How do I order a disposable virtual card?,get_disposable_virtual_card
8428,Where do I order a disposable virtual card?,get_disposable_virtual_card
8429,Can you provide me a disposable virtual card?,get_disposable_virtual_card
8430,"The disposable cards, what are they for?",get_disposable_virtual_card
8431,Can you help me get a disposable virtual card?,get_disposable_virtual_card
8432,Can I order a disposable virtual card?,get_disposable_virtual_card
8433,Are there virtual disposable cards?,get_disposable_virtual_card
8434,Is it possible to get a disposable virtual card as well?,get_disposable_virtual_card
8435,Can you tell me what are disposable cards for?,get_disposable_virtual_card
8436,Can I use a disposable virtual card for any purchase?,get_disposable_virtual_card
8437,What can you use the disposable cards for?,get_disposable_virtual_card
8438,Where do I get a disposable virtual card?,get_disposable_virtual_card
8439,How do I use disposable cards?,get_disposable_virtual_card
8441,Is there a way to use this app with a disposable virtual card?,get_disposable_virtual_card
8442,What are the uses for disposable cards?,get_disposable_virtual_card
8443,Tell me more about getting a virtual disposable card.,get_disposable_virtual_card
8445,Can you tell me where I can order a disposable virtual card?,get_disposable_virtual_card
8446,"I don't understand what a disposable virtual card is, can you help?",get_disposable_virtual_card
8447,What are these disposable cards meant for?,get_disposable_virtual_card
8448,What do the disposable cards do?,get_disposable_virtual_card
8449,How do I receive a disposable virtual card?,get_disposable_virtual_card
8450,Is there a disposable virtual card option?,get_disposable_virtual_card
8451,Please explain how disposable virtual card work.,get_disposable_virtual_card
8452,I'm not sure how disposable virtual cards work. Please help.,get_disposable_virtual_card
8453,How do I use the disposable cards?,get_disposable_virtual_card
8454,How do I know if i need a disposable card?,get_disposable_virtual_card
8455,Am I able to order a disposable virtual card?,get_disposable_virtual_card
8456,Can you tell me how to get a disposable virtual card?,get_disposable_virtual_card
8457,How can I obtain a disposable virtual card?,get_disposable_virtual_card
8458,Can you tell me where to go to get a disposable virtual card?,get_disposable_virtual_card
8459,Is there any way i get a disposable virtual card as well?,get_disposable_virtual_card
8460,I'm interested in learning more about disposable virtual cards.,get_disposable_virtual_card
8462,I need a single use card for shopping online,get_disposable_virtual_card
8463,"I need to deposit my virtual card, how do i do that.",get_disposable_virtual_card
8464,What are the benefits of a disposable card?,get_disposable_virtual_card
8465,What is the disposable card for?,get_disposable_virtual_card
8466,I have heard about these disposable virtual cards but don't understand how they work.,get_disposable_virtual_card
8467,The disposable cards - what are they for?,get_disposable_virtual_card
8468,I think my top-up has failed.,top_up_failed
8469,Top-up is not working,top_up_failed
8470,My top up is not working,top_up_failed
8472,My top-up was rejected by an app.,top_up_failed
8473,For what reason did my top-up fail?,top_up_failed
8474,I can't add any more money.,top_up_failed
8475,Why won't my top up work,top_up_failed
8477,My money I added isn't on my card.,top_up_failed
8478,"Hi, My card is getting declined continuously when i am trying to top-up. Request you to look into this issue or tell me any other alternatives.",top_up_failed
8479,My credit card was declined for top-up. Can you see if there is enough funds in my account?,top_up_failed
8480,Why did my credit card get declined for top up?,top_up_failed
8481,"Hello, there was an error while attempting top-up with my card this morning. I was able to use the card two days ago with no issues. Could you please assist?",top_up_failed
8482,"I've been trying to transfer funds to top-up my card, but the transaction is not going through.  Is there something I'm doing wrong?",top_up_failed
8483,Seems like my top-up has failed,top_up_failed
8485,"Hey, I attempted to top up my card today and for some reason it didn't work. When I did it the other way it worked just fine. Could you help me figure out why this is happening please?",top_up_failed
8486,I believe my top up has failed,top_up_failed
8487,I tried using my credit card with top up but it didn't work! I thought it was supposed to?,top_up_failed
8488,My credit card for was not approved for a top-up transaction.  What happened?,top_up_failed
8489,Why isn't my topup working?,top_up_failed
8491,Can I tell if my top off didn't work?  It doesn't seem to have.,top_up_failed
8492,"Hi, My card is getting declined during top-up. As it urgent, could you please resolve this issue, or guide me with other alternatives if any.",top_up_failed
8493,My top up is giving me problems. What is wrong with it?,top_up_failed
8494,I got my card a few days ago but am unable to top up. I'm thinking about closing my account because of this. What is going on?,top_up_failed
8495,Looks like my top up failed.,top_up_failed
8496,I urgently need to top-up my card but its getting declined. Please help me in this or advise with other options if any.,top_up_failed
8498,I don't think that my top-up worked.,top_up_failed
8499,Tell me why my topup wouldn't go through?,top_up_failed
8501,What reasons would a topup fail?,top_up_failed
8502,"I tried topping up my account but it failed, can you help me?",top_up_failed
8503,Why has my top up failed?,top_up_failed
8504,"So my top-up failed, could you tell me why?",top_up_failed
8505,Why has my top-up failed?,top_up_failed
8506,I need to top-up my card today urgently but my card keeps getting declined!! Can you please resolve this problem or let me know if you have any alternatives,top_up_failed
8507,I tried to top up with my card but it was declined. I was able to a couple days ago and it worked. Is something wrong? Can you check it for me please?,top_up_failed
8508,Can you find out why my credit card didn't process payment? It was declined for top up so what's the deal?,top_up_failed
8510,Is there any reason why my card didn't work when I tried to top up?,top_up_failed
8511,The app rejected my top up,top_up_failed
8512,My top-up didn't go through,top_up_failed
8513,Can you tell me why my top-up failed?,top_up_failed
8514,My credit card seems to have been declined for top up. Why is it not going through? Can you tell me what's going on?,top_up_failed
8515,My top-up didn't work.,top_up_failed
8516,My top-up never worked,top_up_failed
8517,It looks like my top up didn't work.  Why?,top_up_failed
8518,I topped up my card but the app rejected it.,top_up_failed
8519,"I attempted to top-up with my card this morning, but the transaction was unsuccessful. I received the card two days ago and was successful using it previously. Could you please help me?",top_up_failed
8520,I tried to top-up but it got denied.,top_up_failed
8522,I think the top up failed,top_up_failed
8523,My credit card was just denied for top up! Can you tell me why this happened and what's going on?,top_up_failed
8525,My top up has failed,top_up_failed
8526,Why is it failing to top-up?,top_up_failed
8527,I can't get the top-up to work! What's going on here.,top_up_failed
8528,How do I know if my top up worked?,top_up_failed
8529,Why can't I topup my account?,top_up_failed
8531,Why is my card being declined when I try to do a top-up? How can this be immediately resolved?,top_up_failed
8532,The app has rejected my top up.,top_up_failed
8533,"I attempted to top up my car today, it failed! I just got it a couple of days before and it worked then. What is going on with it?",top_up_failed
8535,My credit card got declined for top up! What's going on? Can you check on why it didn't go through?,top_up_failed
8536,My top up isnt working,top_up_failed
8537,Trouble with my top up,top_up_failed
8538,I'm confused as to why my top-up did not go through.,top_up_failed
8539,I added money but my top-up wasn't processed by the app.,top_up_failed
8540,I really need to top-up my card today urgently but my card keeps getting declined!! Can you please resolve this problem or let me know if you have any alternatives,top_up_failed
8541,"I have the funds, why can I not use my top-up?",top_up_failed
8542,"Hello, I trying to top up with my card today but it didn't work. When I tried last time it worked but today it isn't. Could you take a look at it for me?",top_up_failed
8544,"I desperately need to top-up my card, so why is it being declined? Can you solve this for me? I need to use my card immediately!",top_up_failed
8545,Why did the app deny my top-up?,top_up_failed
8547,Fix my top up,top_up_failed
8549,I am having problems with a top-up.,top_up_failed
8550,What's the problem? My card keeps getting declined for top up. I need to know what is going on.,top_up_failed
8551,I was trying to top up my account and it isn't working,top_up_failed
8553,I need help reapplying my top-up. It seems it isn't working.,top_up_failed
8554,Could you please recommend what I should do if my card keeps getting declined?  I planned to top-up today but I am unable to get it to work.  I need a fast solution to this problem.,top_up_failed
8556,Why did the top-up fail?,top_up_failed
8558,"I tried to top-up, why didn't it work?",top_up_failed
8560,I wanted to top up my account and it doesn't look like it worked,top_up_failed
8561,"My top-up does not seem to have worked, what  went wrong?",top_up_failed
8563,Top up did not work on the app.,top_up_failed
8564,I tried to top up but the app rejected it.,top_up_failed
8566,What if my top up didn't work?,top_up_failed
8567,I didn't see the money I added to my card.,top_up_failed
8568,The top up failed,top_up_failed
8569,I have been trying unsuccessfully to top-up my card.  Is the system down or not working properly?,top_up_failed
8570,I am having a huge problem with my card being declined and it's really important that I top-up today.  Would you please look into this further and let me know how I can get this fixed?,top_up_failed
8571,"My card keeps getting declined when I try to use it.  I would like to top-up, but it is not going though.",top_up_failed
8572,"I just topped up, and the app denied it.",top_up_failed
8573,Why did my top-up not work?,top_up_failed
8574,"Hi I've been trying to top up my card for the past day but it gets declined, I need it topped up urgently! Can somebody get back to me to resolve this or explain any different ways I can top up my card?",top_up_failed
8575,Please explain why my top-up didn't go through.,top_up_failed
8576,Can you tell me why my credit card was declined while trying to top-up?,top_up_failed
8577,I need information explaining why my top-up failed to go through,top_up_failed
8578,"Hi, I am experiencing problems while trying to top-up with my card. I have never experienced any problems doing this before. Could you please help me?",top_up_failed
8581,I don't know why my credit card was declined while I was trying to top-up. Was it something on my end or was there something wrong with the top-up function?,top_up_failed
8582,Problems with my top up,top_up_failed
8583,why is my top up failing,top_up_failed
8584,"I tried again to top up my card after doing it a couple days ago when it had worked. Now, it doesn't seem to be working. Can you tell me what the deal is here please?",top_up_failed
8585,Top up keeps failing,top_up_failed
8586,"Hello, I tried to top up with my card, but it didn't work. I just got it a couple days before and it works fine. What's the deal? Can you check into this?",top_up_failed
8587,What was the issue with my topping up?,top_up_failed
8588,My topping up didn't go through.,top_up_failed
8589,Why would the app deny my top-up?,top_up_failed
8590,"I need to add more funds to my card today because it keeps being declined, and I need to use it immediately. Can you fix this or tell me alternatives?",top_up_failed
8591,Why has my top-up been denied?,top_up_failed
8592,I tried to charge my card but it was declined. A couple days ago I was able to charge it and it was accepted. Is something wrong? Will you double check for me please?,top_up_failed
8593,I could not get the top-up to go through,top_up_failed
8595,I was trying to top-up and my credit card was declined. Can you tell me why?,top_up_failed
8596,I topped up my account but the app failed to process it.,top_up_failed
8598,My top-up is not working. Why is that?,top_up_failed
8599,"Um, my top up didn't work",top_up_failed
8600,"I need assistance finding out why I am unable to top-up my card, it keeps getting refused.  It is extremely imperative I get this resolved quickly.",top_up_failed
8601,I don't think my top up worked,top_up_failed
8602,I added funds to my account but the app didn't process it.,top_up_failed
8603,Why has my top-up not worked?,top_up_failed
8604,Why did my top-up fail?,top_up_failed
8605,is there a way to fix my top up,top_up_failed
8606,I tried to top up my account and it didn't work,top_up_failed
8607,Won't let me top my card up!! Who can get it sorted out for me? It's urgent! How do I find out what the problem is with my card and how else to top it up?,top_up_failed
8608,There has been a red flag on my top up.,top_up_failed
8609,Was there a problem with topping up?,top_up_failed
8610,"Hi, I tried to top up my card today and it did not work. I have tried it in the past and it worked just fine but it won't do it anymore. Can you help me out?",top_up_failed
8611,My top-up failed to go through.,top_up_failed
8612,I really need to top-up my card today urgently but my card keeps getting declined!! Can you please help me with this problem or let me know if you have any alternatives,top_up_failed
8613,help my money isnt showing up,balance_not_updated_after_bank_transfer
8614,how do i see what i transferred,balance_not_updated_after_bank_transfer
8615,Hello. Can you help figure out why the recent transfer from my UK bank account isn't showing up?,balance_not_updated_after_bank_transfer
8616,I've made a transfer from France two days ago but I was wondering if international transfers take longer to arrive because it hasn't made it yet.,balance_not_updated_after_bank_transfer
8617,After I transferred money the balance remained the same.,balance_not_updated_after_bank_transfer
8618,Where is the money that I transferred.,balance_not_updated_after_bank_transfer
8619,"About two days ago now, I made a transfer from France but it hasn't arrived yet. Is it possible that the international transfer just takes longer?",balance_not_updated_after_bank_transfer
8620,Why is my balance the same after a transfer?,balance_not_updated_after_bank_transfer
8621,How long will it take for a bank transfer to show up on my account? It's been a couple hours but I havnt seen anything yet. Also it's from a UK account if that makes any difference.,balance_not_updated_after_bank_transfer
8622,The transfer I made isn't reflected in my balance,balance_not_updated_after_bank_transfer
8624,"Hi, I am unable to see transaction in my account which i made couples of hours ago from my UK account. Please help me in this.",balance_not_updated_after_bank_transfer
8625,"Hello I made a bank account transfer from the UK. The transfer was a couple hours ago, nothing has shown up yet.  Can you check to see if everything okay. Please.",balance_not_updated_after_bank_transfer
8626,My balance didn't change after I transferred some money.,balance_not_updated_after_bank_transfer
8627,I've transferred money into my account but the balance is the same,balance_not_updated_after_bank_transfer
8628,Money that I have transferred hasn't arrived yet,balance_not_updated_after_bank_transfer
8630,I transferred money but the balance did not update.,balance_not_updated_after_bank_transfer
8632,I just made a transfer from a UK account. How long does that typically take to show up? I just want to make sure it worked alright.,balance_not_updated_after_bank_transfer
8633,I just made a transfer from France 2 days ago. It has not yet reached my bank. Is it possible it takes longer because it was an international transfer?,balance_not_updated_after_bank_transfer
8634,Im going to need to make a transfer from a UK account but I need it to go through ASAP. Is that going to be possible or will it take forever?? Im hoping it will be a couple hours and not a couple weeks.,balance_not_updated_after_bank_transfer
8635,How long before a bank transfer shows up in the account?,balance_not_updated_after_bank_transfer
8637,My transfer into my account isn't showing up.,balance_not_updated_after_bank_transfer
8638,How can I fix my bank transfer to show up on my bank account?,balance_not_updated_after_bank_transfer
8639,when does my balance update for a transfer,balance_not_updated_after_bank_transfer
8640,There is a transfer not showing on my account.,balance_not_updated_after_bank_transfer
8641,It is common for an international transfer to take 2 days or longer? I made a transfer from France 2 days ago and I have not seen it yet.,balance_not_updated_after_bank_transfer
8642,I did a money transfer to my account and it is not showing there.,balance_not_updated_after_bank_transfer
8643,I was wondering if international transfers take longer than normal because I made a transfer from France a couple of days ago and nothing has happened yet?,balance_not_updated_after_bank_transfer
8644,What's the time frame normally for a UK account transfer? I just made one and it's not showing up anywhere. I want to be sure that everything is good.,balance_not_updated_after_bank_transfer
8645,My latest transfer seems to be missing.,balance_not_updated_after_bank_transfer
8647,Balance hasn't been updated following a bank transfer,balance_not_updated_after_bank_transfer
8648,Why isn't the transfer to my account showing up?,balance_not_updated_after_bank_transfer
8649,Where is my money that I transfered?!,balance_not_updated_after_bank_transfer
8650,"The other bank confirmed a transfer I made, but this account is not reflecting it yet.",balance_not_updated_after_bank_transfer
8651,Why can't I see a transfer to my account?,balance_not_updated_after_bank_transfer
8652,"Hi, I made a transfer from France two days ago and thought it would be here by now. Can you give me an update please?",balance_not_updated_after_bank_transfer
8653,My balance doesn't include my latest transfer,balance_not_updated_after_bank_transfer
8654,How long do bank transfers take to clear,balance_not_updated_after_bank_transfer
8655,How long to UK transfers usually take? I made a transfer but it didn't pop up in my history yet. I just want to make sure it went through.,balance_not_updated_after_bank_transfer
8656,I had transferred some money but the balance hasn't changed.,balance_not_updated_after_bank_transfer
8657,My balance was not updated after transferring money.,balance_not_updated_after_bank_transfer
8658,"For you, how long do transfers normally take from a UK account? I completed one just now but nothing appears. I just need to be sure everything is okay.",balance_not_updated_after_bank_transfer
8659,Do international transfers take longer?? I made a transfer from France 2 days ago but it's still not there yet...,balance_not_updated_after_bank_transfer
8660,I am still waiting for a transfer I did,balance_not_updated_after_bank_transfer
8661,How long does it take for a bank transfer to show on my balance?,balance_not_updated_after_bank_transfer
8662,I transferred some funds but I don't see it,balance_not_updated_after_bank_transfer
8663,"How long do transfers to international banks take? I made one to france a couple of days ago, but it's still not there.",balance_not_updated_after_bank_transfer
8666,How long does it take for a transfer to post,balance_not_updated_after_bank_transfer
8669,Tell me why my balance did not change when I tranferred cash.,balance_not_updated_after_bank_transfer
8670,I completed a transfer that isn't showing up on my account.,balance_not_updated_after_bank_transfer
8672,I did a transfer but the balance is the same.,balance_not_updated_after_bank_transfer
8673,I made a transfer but my balance hasn't been updated,balance_not_updated_after_bank_transfer
8674,I transfered my balance a while back.  Why doesn't my account reflect this?,balance_not_updated_after_bank_transfer
8675,When will I see an updated balance after a transfer?,balance_not_updated_after_bank_transfer
8677,There is a missing transfer on my account,balance_not_updated_after_bank_transfer
8678,After making a transfer from a UK account it's not showing up. How long do these transfers normally take for you? I want to be certain everything is all right.,balance_not_updated_after_bank_transfer
8680,Why hasn't my money transfer shown up yet?,balance_not_updated_after_bank_transfer
8681,Please check to see if the band transfer I made a while ago from my UK account has safely arrived.,balance_not_updated_after_bank_transfer
8682,Where is the transfer to my account?,balance_not_updated_after_bank_transfer
8683,"I made a bank transfer earlier from my UK account.  I don't see it yet, can you check the status?",balance_not_updated_after_bank_transfer
8684,Why isn't my balance reflecting a transfer I did?,balance_not_updated_after_bank_transfer
8685,"I made a bank transfer from my UK account today, but it's not showing.  Can you check status?",balance_not_updated_after_bank_transfer
8686,How long do I need to wait to see an update after I make a bank transfer?,balance_not_updated_after_bank_transfer
8687,Why isn't my balance updating?  I did a bank transfer and it isn't current.,balance_not_updated_after_bank_transfer
8688,"Hello, can you please inform me about international transfers? I am expecting a transfer I made from France two days ago and would like to know when it will arrive.",balance_not_updated_after_bank_transfer
8689,I added money through a bank transfer and it is not showing in my balance.,balance_not_updated_after_bank_transfer
8690,when will the balance on my account change form a transfer,balance_not_updated_after_bank_transfer
8691,What is the time frame that transfers normally take from a UK account? I just completed a transfer and nothing shows up. I need to know if everything is alright.,balance_not_updated_after_bank_transfer
8692,I have transferred some money but the balance hasn't changed,balance_not_updated_after_bank_transfer
8693,The balance does not appear to have updated.,balance_not_updated_after_bank_transfer
8694,Why hasn't my account updated to reflect my current balance?,balance_not_updated_after_bank_transfer
8695,Where is the transfer that I did?,balance_not_updated_after_bank_transfer
8696,After transfering some money my balance hasn't changed.,balance_not_updated_after_bank_transfer
8697,"How long does a transfer from a UK account take? I just made one and it doesn't seem to be working, wondering if everything is okay",balance_not_updated_after_bank_transfer
8698,The transfer on my account is not showing up.,balance_not_updated_after_bank_transfer
8700,I haven't yet received money that I transferred,balance_not_updated_after_bank_transfer
8701,"How long do transfers from a UK bank account usually take for you? I just made a transfer and I'm not seeing anything, wondering if it worked",balance_not_updated_after_bank_transfer
8702,How long does a bank transfer take to show up in available funds?,balance_not_updated_after_bank_transfer
8703,The balance has not been updated.,balance_not_updated_after_bank_transfer
8705,I am wondering if International Transfers take longer. I a made a transfer from France two days ago and believed it would be here already. Please let me know when I will get it!,balance_not_updated_after_bank_transfer
